Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1245,63,Female,Jeans,Footwear,268,Bangalore,S,Red,Autumn,2.1,No,Express,No,Yes,44,Card,Quarterly
1246,69,Female,Watch,Footwear,331,Delhi,S,White,Autumn,5,No,Express,Yes,No,25,UPI,Quarterly
1247,62,Male,Jeans,Footwear,330,Delhi,XL,Black,Spring,1.7,Yes,Express,Yes,No,45,Cash,Quarterly
1248,42,Female,Jeans,Accessories,483,Delhi,M,White,Winter,2.4,No,Express,No,No,11,UPI,Monthly
1249,34,Male,Bag,Accessories,82,Mumbai,XL,Black,Autumn,4.7,No,Standard,No,No,24,Net Banking,Quarterly
1250,68,Female,Watch,Clothing,177,Bangalore,M,Blue,Summer,2.5,No,Express,Yes,Yes,45,Cash,Quarterly
1251,30,Male,Shirt,Clothing,161,Lucknow,XL,White,Winter,1.8,No,Next Day,Yes,Yes,30,Net Banking,Quarterly
1252,39,Female,Bag,Clothing,280,Lucknow,S,Red,Summer,1.2,Yes,Express,No,Yes,34,UPI,Weekly
1253,21,Male,Shirt,Footwear,267,Bangalore,S,White,Spring,1.6,Yes,Standard,No,No,20,UPI,Quarterly
1254,59,Female,Watch,Footwear,397,Bangalore,L,Red,Winter,2.4,No,Express,No,Yes,27,Card,Weekly
1255,51,Female,Jeans,Clothing,284,Mumbai,XL,Red,Summer,2.7,No,Express,No,Yes,18,Card,Weekly
1256,22,Female,Watch,Accessories,124,Mumbai,S,Black,Winter,3.2,No,Express,No,Yes,34,Card,Quarterly
1257,29,Female,Jeans,Accessories,286,Lucknow,L,White,Autumn,4.3,No,Express,Yes,Yes,2,Card,Monthly
1258,46,Male,Shoes,Clothing,482,Bangalore,S,Red,Spring,1.1,No,Express,No,Yes,25,Net Banking,Quarterly
1259,46,Male,Jeans,Accessories,293,Bangalore,L,Red,Summer,4.4,No,Standard,No,Yes,46,Cash,Quarterly
1260,59,Female,Bag,Accessories,300,Delhi,L,Blue,Winter,3.3,No,Express,No,No,2,Cash,Quarterly
1261,31,Male,Watch,Footwear,96,Mumbai,L,White,Winter,4,Yes,Standard,No,No,22,UPI,Weekly
1262,66,Male,Watch,Footwear,13,Bangalore,M,Blue,Spring,4,No,Express,No,No,33,Cash,Weekly
1263,41,Male,Watch,Clothing,112,Mumbai,M,Black,Winter,4.6,Yes,Express,Yes,No,4,Cash,Weekly
1264,60,Female,Shoes,Accessories,22,Bangalore,L,Black,Winter,1.4,Yes,Express,No,Yes,0,Net Banking,Monthly
1265,30,Male,Watch,Footwear,231,Lucknow,M,Red,Autumn,3.3,Yes,Express,No,Yes,8,Net Banking,Quarterly
1266,19,Male,Watch,Footwear,442,Delhi,L,Red,Spring,4.6,No,Next Day,No,Yes,11,Cash,Weekly
1267,20,Female,Jeans,Footwear,228,Lucknow,S,Black,Autumn,3.9,No,Standard,Yes,No,43,Net Banking,Monthly
1268,37,Male,Bag,Footwear,326,Lucknow,M,Red,Summer,1.4,Yes,Express,No,Yes,7,Cash,Quarterly
1269,67,Male,Bag,Clothing,429,Mumbai,S,White,Spring,3.5,Yes,Express,No,No,32,Net Banking,Monthly
1270,20,Male,Bag,Footwear,383,Lucknow,S,Red,Winter,4.2,Yes,Express,Yes,No,17,Cash,Weekly
1271,37,Female,Shirt,Footwear,328,Delhi,M,White,Autumn,2.1,Yes,Express,Yes,No,26,Net Banking,Weekly
1272,23,Male,Shirt,Footwear,394,Mumbai,M,Black,Spring,3.5,Yes,Standard,No,Yes,45,Card,Monthly
1273,66,Female,Shirt,Footwear,147,Delhi,S,Blue,Summer,4.4,No,Standard,Yes,Yes,42,Card,Monthly
1274,53,Male,Watch,Clothing,216,Bangalore,S,Red,Winter,3.1,Yes,Standard,No,Yes,3,UPI,Monthly
1275,57,Male,Bag,Clothing,205,Lucknow,XL,Blue,Summer,1.8,Yes,Standard,No,No,4,Net Banking,Quarterly
1276,55,Male,Jeans,Accessories,401,Bangalore,L,Black,Summer,3.2,Yes,Next Day,No,Yes,17,Net Banking,Weekly
1277,52,Male,Watch,Accessories,210,Bangalore,L,Blue,Spring,3.4,No,Standard,Yes,Yes,40,UPI,Weekly
1278,58,Male,Shirt,Clothing,469,Delhi,L,Blue,Spring,2.6,Yes,Next Day,Yes,Yes,37,UPI,Monthly
1279,18,Male,Shirt,Clothing,101,Lucknow,S,Black,Winter,3.7,Yes,Next Day,Yes,Yes,30,UPI,Monthly
1280,63,Male,Shoes,Footwear,94,Delhi,L,Blue,Winter,2.7,No,Standard,Yes,Yes,43,Card,Quarterly
1281,56,Female,Jeans,Accessories,360,Bangalore,XL,Blue,Spring,4.5,Yes,Express,No,No,9,Cash,Weekly
1282,56,Female,Shirt,Clothing,384,Bangalore,M,White,Autumn,4.2,No,Express,No,No,36,Net Banking,Weekly
1283,38,Female,Shirt,Accessories,342,Lucknow,XL,Blue,Autumn,4.2,Yes,Express,Yes,Yes,48,Net Banking,Weekly
1284,59,Female,Shirt,Accessories,160,Lucknow,XL,Blue,Winter,3.1,No,Express,No,Yes,48,Card,Monthly
1285,37,Female,Bag,Clothing,14,Bangalore,L,Blue,Autumn,1.8,No,Express,No,Yes,35,UPI,Quarterly
1286,20,Female,Jeans,Footwear,167,Bangalore,S,Red,Winter,3.9,No,Next Day,Yes,Yes,34,Cash,Quarterly
1287,65,Female,Watch,Accessories,238,Mumbai,L,Blue,Spring,1.3,No,Express,Yes,Yes,11,Cash,Weekly
1288,30,Male,Bag,Clothing,212,Bangalore,XL,White,Spring,3.1,Yes,Standard,No,Yes,37,Cash,Weekly
1289,23,Female,Shirt,Clothing,461,Bangalore,L,Blue,Summer,1.2,No,Express,No,Yes,12,Cash,Monthly
1290,50,Male,Shoes,Footwear,433,Bangalore,XL,Blue,Summer,3.1,No,Next Day,No,Yes,21,UPI,Weekly
1291,30,Female,Bag,Clothing,389,Bangalore,L,Black,Winter,3.7,Yes,Next Day,Yes,Yes,5,UPI,Weekly
1292,62,Female,Shoes,Clothing,20,Mumbai,M,White,Summer,2.7,No,Standard,Yes,No,15,Card,Quarterly
1293,41,Male,Watch,Accessories,72,Delhi,XL,Blue,Summer,2.7,No,Express,Yes,Yes,3,Cash,Weekly
1294,18,Male,Jeans,Accessories,222,Delhi,S,Black,Autumn,1.5,Yes,Next Day,No,No,23,UPI,Monthly
1295,67,Male,Shoes,Clothing,314,Mumbai,M,Black,Winter,2.2,Yes,Standard,Yes,Yes,3,UPI,Weekly
1296,44,Male,Shoes,Accessories,343,Mumbai,S,Blue,Spring,2.8,No,Standard,Yes,Yes,38,Net Banking,Quarterly
1297,31,Female,Shirt,Clothing,155,Bangalore,L,White,Autumn,4.5,Yes,Standard,No,No,32,Net Banking,Weekly
1298,53,Female,Watch,Accessories,64,Lucknow,XL,Black,Summer,4.6,No,Standard,Yes,No,32,Net Banking,Weekly
1299,45,Female,Bag,Clothing,170,Bangalore,XL,Black,Spring,4.8,No,Next Day,No,No,35,Card,Monthly
1300,19,Female,Shoes,Accessories,398,Lucknow,S,Red,Winter,1.4,Yes,Standard,Yes,Yes,38,Net Banking,Quarterly
1301,57,Male,Shoes,Footwear,493,Bangalore,L,Blue,Winter,2.2,Yes,Standard,Yes,No,33,Cash,Monthly
1302,38,Male,Shirt,Footwear,471,Lucknow,XL,White,Spring,2.9,No,Standard,Yes,Yes,31,Card,Monthly
1303,54,Female,Bag,Clothing,300,Lucknow,XL,White,Winter,3.6,No,Express,No,Yes,9,UPI,Weekly
1304,64,Female,Watch,Clothing,54,Delhi,L,Red,Autumn,3.8,Yes,Next Day,No,Yes,36,Card,Weekly
1305,49,Female,Shoes,Clothing,484,Bangalore,S,Blue,Autumn,4.1,Yes,Standard,No,No,24,UPI,Monthly
1306,52,Male,Shirt,Accessories,84,Bangalore,M,Red,Summer,3,No,Express,Yes,No,7,Cash,Monthly
1307,31,Female,Bag,Accessories,141,Lucknow,XL,Red,Summer,3.2,Yes,Express,No,Yes,24,UPI,Monthly
1308,30,Female,Watch,Footwear,487,Bangalore,L,Blue,Spring,4.8,No,Standard,No,No,16,Cash,Monthly
1309,39,Male,Shoes,Footwear,256,Delhi,M,Blue,Spring,2,No,Standard,Yes,No,9,Net Banking,Weekly
1310,62,Male,Shoes,Footwear,106,Delhi,S,White,Spring,4.2,Yes,Next Day,No,Yes,28,Card,Weekly
1311,45,Male,Shirt,Clothing,256,Delhi,L,Red,Autumn,3.8,Yes,Standard,Yes,Yes,44,Net Banking,Weekly
1312,36,Male,Watch,Clothing,48,Delhi,M,Blue,Spring,1.6,No,Standard,Yes,No,0,Card,Weekly
1313,58,Male,Jeans,Footwear,164,Delhi,M,White,Autumn,4.7,No,Express,No,Yes,6,Card,Monthly
1314,62,Female,Watch,Footwear,476,Lucknow,XL,Blue,Autumn,4.4,No,Standard,No,Yes,45,Card,Weekly
1315,64,Female,Bag,Clothing,156,Mumbai,S,Black,Summer,4.1,Yes,Standard,No,No,34,Card,Quarterly
1316,33,Male,Watch,Clothing,447,Bangalore,S,White,Spring,1.5,Yes,Standard,Yes,Yes,11,UPI,Monthly
1317,54,Female,Shoes,Footwear,276,Lucknow,XL,White,Autumn,1.6,No,Express,Yes,No,18,Net Banking,Weekly
1318,48,Female,Shirt,Accessories,331,Bangalore,XL,Blue,Winter,3.7,No,Express,No,Yes,4,Cash,Weekly
1319,41,Male,Shoes,Footwear,354,Mumbai,M,White,Summer,1.4,No,Standard,No,Yes,42,UPI,Weekly
1320,38,Male,Watch,Accessories,280,Mumbai,XL,Blue,Winter,1.5,No,Next Day,No,Yes,33,Net Banking,Weekly
1321,23,Male,Watch,Footwear,26,Lucknow,S,Red,Summer,2.6,Yes,Standard,No,No,11,UPI,Weekly
1322,32,Female,Jeans,Footwear,460,Bangalore,S,Black,Spring,1,Yes,Standard,No,Yes,9,Card,Weekly
1323,46,Female,Jeans,Clothing,242,Lucknow,M,Red,Autumn,3.9,Yes,Standard,No,Yes,34,Card,Weekly
1324,64,Female,Shoes,Clothing,331,Delhi,L,Black,Winter,3.2,No,Next Day,Yes,No,28,Cash,Quarterly
1325,63,Female,Shirt,Footwear,281,Delhi,S,Black,Winter,1.3,Yes,Express,Yes,No,37,Card,Monthly
1326,27,Male,Shoes,Clothing,332,Delhi,S,White,Winter,3.2,Yes,Standard,No,Yes,12,UPI,Quarterly
1327,53,Male,Jeans,Clothing,183,Bangalore,XL,Black,Spring,1.2,No,Standard,No,No,49,UPI,Quarterly
1328,22,Female,Jeans,Footwear,423,Bangalore,L,Blue,Spring,1.3,Yes,Standard,No,Yes,8,UPI,Weekly
1329,53,Male,Shirt,Clothing,119,Mumbai,L,White,Autumn,2.9,Yes,Express,No,Yes,8,Net Banking,Quarterly
1330,35,Male,Shirt,Clothing,330,Mumbai,XL,White,Winter,3,No,Next Day,Yes,Yes,36,Card,Quarterly
1331,41,Male,Bag,Clothing,293,Bangalore,S,Blue,Winter,2.4,Yes,Express,No,No,28,Card,Quarterly
1332,55,Male,Watch,Accessories,256,Lucknow,XL,Black,Summer,3.5,Yes,Next Day,No,Yes,19,UPI,Quarterly
1333,40,Male,Jeans,Accessories,20,Lucknow,M,Blue,Summer,2.5,Yes,Standard,No,Yes,36,Cash,Weekly
1334,59,Male,Watch,Footwear,200,Mumbai,XL,Red,Autumn,3.3,Yes,Express,Yes,Yes,28,UPI,Quarterly
1335,45,Male,Shoes,Footwear,33,Bangalore,XL,Blue,Winter,2.4,No,Next Day,Yes,No,20,Card,Quarterly
1336,69,Female,Shirt,Accessories,256,Delhi,S,Red,Spring,3.9,No,Standard,Yes,Yes,10,Cash,Monthly
1337,51,Female,Watch,Footwear,347,Lucknow,S,White,Winter,3.3,No,Express,Yes,No,35,Cash,Quarterly
1338,33,Female,Bag,Clothing,266,Delhi,L,Red,Winter,1.6,No,Standard,Yes,Yes,27,Cash,Monthly
1339,58,Female,Jeans,Accessories,380,Mumbai,L,Red,Spring,3.7,Yes,Next Day,Yes,No,44,Cash,Monthly
1340,39,Female,Bag,Clothing,186,Bangalore,S,Red,Winter,4.1,No,Next Day,Yes,Yes,21,Cash,Quarterly
1341,45,Male,Bag,Clothing,160,Lucknow,M,Black,Autumn,,Yes,Express,No,Yes,13,Cash,Quarterly
1342,25,Female,Shoes,Footwear,229,Delhi,XL,Red,Winter,3.4,No,Express,No,Yes,2,Cash,Monthly
1343,24,Female,Shirt,Clothing,122,Bangalore,XL,White,Spring,4.2,No,Next Day,Yes,No,13,Net Banking,Quarterly
1344,47,Female,Jeans,Accessories,402,Delhi,S,Red,Winter,1.5,No,Express,Yes,No,36,UPI,Quarterly
1345,27,Male,Jeans,Accessories,406,Delhi,L,White,Spring,4.6,Yes,Next Day,No,No,14,UPI,Monthly
1346,69,Male,Shirt,Clothing,214,Mumbai,S,White,Spring,2.7,No,Standard,Yes,No,27,Card,Quarterly
1347,62,Female,Watch,Footwear,398,Bangalore,M,Blue,Summer,4,No,Next Day,Yes,No,10,Net Banking,Monthly
1348,54,Female,Shoes,Clothing,22,Mumbai,S,Blue,Autumn,4.6,Yes,Next Day,Yes,Yes,46,Card,Monthly
1349,56,Female,Bag,Clothing,85,Lucknow,L,White,Spring,5,No,Next Day,No,No,45,Card,Monthly
1350,48,Female,Jeans,Accessories,148,Bangalore,S,Blue,Summer,3.3,Yes,Standard,Yes,No,40,Card,Monthly
1351,21,Male,Jeans,Clothing,200,Mumbai,S,Red,Summer,3.8,Yes,Express,No,No,36,UPI,Weekly
1352,38,Male,Shirt,Footwear,123,Mumbai,S,Red,Spring,2,Yes,Express,No,No,28,Card,Monthly
1353,43,Female,Shoes,Clothing,260,Mumbai,S,Black,Spring,2.2,Yes,Express,Yes,No,0,Cash,Weekly
1354,65,Female,Jeans,Clothing,398,Delhi,S,Blue,Spring,4.4,Yes,Next Day,No,No,2,Net Banking,Quarterly
1355,29,Male,Jeans,Clothing,233,Bangalore,L,Blue,Winter,2.6,Yes,Express,No,No,22,UPI,Quarterly
1356,43,Male,Shirt,Clothing,230,Lucknow,XL,Black,Winter,4.3,Yes,Standard,Yes,No,37,Net Banking,Quarterly
1357,35,Male,Jeans,Clothing,39,Mumbai,M,White,Autumn,1.2,Yes,Next Day,No,Yes,6,UPI,Quarterly
1358,24,Male,Bag,Accessories,147,Mumbai,XL,White,Autumn,1.9,No,Express,Yes,No,27,Net Banking,Monthly
1359,23,Female,Bag,Clothing,405,Lucknow,L,White,Spring,1.7,No,Next Day,Yes,Yes,47,Card,Monthly
1360,36,Male,Shirt,Clothing,407,Bangalore,M,Black,Spring,3.1,No,Express,Yes,No,41,Cash,Weekly
1361,22,Female,Watch,Clothing,61,Mumbai,S,Blue,Summer,1.3,Yes,Express,No,No,27,Net Banking,Weekly
1362,21,Male,Watch,Clothing,19,Delhi,XL,Black,Winter,2.4,No,Express,No,Yes,28,Cash,Quarterly
1363,36,Female,Watch,Accessories,417,Lucknow,S,Black,Summer,,No,Next Day,Yes,No,3,Net Banking,Quarterly
1364,28,Male,Watch,Footwear,95,Bangalore,M,Red,Winter,4.2,Yes,Next Day,Yes,Yes,0,Cash,Monthly
1365,46,Female,Jeans,Clothing,291,Bangalore,S,White,Summer,4,Yes,Express,No,No,15,Cash,Quarterly
1366,18,Female,Jeans,Footwear,415,Mumbai,XL,Black,Summer,1.5,Yes,Express,No,No,40,Cash,Weekly
1367,33,Female,Watch,Footwear,395,Delhi,XL,Red,Winter,2.5,Yes,Standard,Yes,Yes,0,UPI,Quarterly
1368,41,Female,Jeans,Clothing,279,Mumbai,M,Black,Summer,3.7,Yes,Standard,No,No,39,Card,Weekly
1369,68,Female,Watch,Accessories,194,Lucknow,M,White,Autumn,1.1,No,Next Day,No,No,12,Net Banking,Quarterly
1370,50,Female,Watch,Accessories,389,Mumbai,L,Black,Autumn,2.7,Yes,Express,Yes,Yes,4,Net Banking,Weekly
1371,63,Male,Bag,Accessories,350,Bangalore,L,Blue,Autumn,4.7,No,Express,Yes,No,4,Net Banking,Quarterly
1372,35,Male,Watch,Clothing,420,Lucknow,M,Black,Autumn,1.3,Yes,Express,Yes,No,34,Net Banking,Monthly
1373,41,Male,Shirt,Accessories,261,Delhi,M,Blue,Winter,4.6,No,Standard,No,No,2,Card,Monthly
1374,39,Male,Bag,Clothing,471,Delhi,S,Blue,Summer,1.8,No,Standard,Yes,No,26,Card,Weekly
1375,64,Female,Bag,Footwear,387,Delhi,M,Red,Summer,1.8,Yes,Standard,No,No,46,UPI,Monthly
1376,67,Male,Jeans,Accessories,41,Lucknow,L,White,Autumn,1.8,Yes,Next Day,Yes,No,29,Cash,Weekly
1377,68,Male,Shirt,Clothing,154,Bangalore,L,White,Summer,4.7,Yes,Express,No,Yes,16,Card,Monthly
1378,57,Female,Watch,Accessories,401,Lucknow,XL,Blue,Spring,3.4,No,Standard,Yes,No,44,Net Banking,Weekly
1379,44,Male,Shirt,Footwear,66,Lucknow,L,White,Summer,4,Yes,Express,No,No,3,Card,Quarterly
1380,46,Male,Jeans,Footwear,357,Mumbai,XL,Blue,Autumn,2.5,Yes,Standard,No,No,12,Net Banking,Weekly
1381,68,Female,Jeans,Clothing,176,Delhi,L,Black,Autumn,4.5,No,Next Day,No,Yes,8,UPI,Monthly
1382,32,Female,Shoes,Footwear,111,Mumbai,M,Red,Summer,3.3,No,Standard,Yes,No,0,UPI,Quarterly
1383,36,Female,Jeans,Clothing,274,Bangalore,M,Red,Autumn,3.4,No,Standard,No,Yes,47,UPI,Monthly
1384,64,Female,Bag,Clothing,466,Mumbai,L,Blue,Summer,4,No,Next Day,Yes,No,10,UPI,Monthly
1385,38,Female,Jeans,Clothing,449,Delhi,M,Red,Autumn,4.1,No,Next Day,Yes,No,3,Cash,Quarterly
1386,30,Female,Watch,Footwear,208,Lucknow,XL,Blue,Summer,3.7,No,Next Day,No,Yes,45,UPI,Weekly
1387,47,Male,Shirt,Footwear,11,Mumbai,S,Black,Winter,1.5,Yes,Express,No,Yes,48,UPI,Monthly
1388,34,Female,Shoes,Accessories,444,Bangalore,S,Blue,Autumn,4.5,Yes,Express,No,No,10,UPI,Monthly
1389,64,Male,Bag,Footwear,449,Lucknow,M,Blue,Autumn,,Yes,Standard,No,No,20,Card,Quarterly
1390,65,Male,Shoes,Clothing,306,Bangalore,S,Blue,Summer,5,No,Standard,Yes,No,33,Card,Monthly
1391,33,Female,Shirt,Clothing,317,Bangalore,S,White,Winter,2.5,No,Next Day,No,Yes,21,UPI,Monthly
1392,45,Female,Jeans,Footwear,268,Delhi,M,Blue,Summer,1.5,Yes,Next Day,No,No,39,Card,Monthly
1393,69,Male,Jeans,Footwear,16,Bangalore,S,Red,Winter,2.3,Yes,Next Day,No,No,12,UPI,Weekly
1394,56,Female,Bag,Clothing,88,Lucknow,S,Black,Spring,3.3,No,Next Day,Yes,Yes,40,UPI,Monthly
1395,29,Female,Shoes,Clothing,80,Lucknow,L,Blue,Winter,2.6,No,Next Day,No,Yes,27,Card,Quarterly
1396,48,Female,Shirt,Accessories,458,Delhi,M,White,Winter,4.3,Yes,Express,No,Yes,0,UPI,Monthly
1397,50,Male,Jeans,Clothing,34,Delhi,XL,White,Spring,3.7,Yes,Next Day,No,No,31,Cash,Quarterly
1398,51,Female,Shoes,Footwear,282,Delhi,S,White,Spring,1.9,No,Next Day,No,Yes,0,Net Banking,Weekly
1399,19,Male,Shirt,Footwear,187,Lucknow,L,Black,Winter,3.2,Yes,Standard,Yes,Yes,42,UPI,Monthly
1400,33,Female,Shoes,Clothing,12,Mumbai,L,White,Summer,4.2,No,Next Day,Yes,Yes,49,Cash,Weekly
1401,62,Male,Bag,Clothing,460,Bangalore,L,Blue,Autumn,4.6,No,Express,No,Yes,7,Card,Quarterly
1402,30,Female,Watch,Footwear,18,Mumbai,L,Black,Spring,2.6,No,Standard,Yes,No,26,UPI,Quarterly
1403,33,Male,Shoes,Accessories,429,Bangalore,S,Black,Summer,4.7,No,Express,No,No,16,Cash,Monthly
1404,34,Male,Jeans,Clothing,391,Lucknow,XL,White,Autumn,1.1,No,Standard,Yes,No,3,UPI,Monthly
1405,27,Male,Watch,Clothing,398,Mumbai,M,Red,Winter,3.7,Yes,Standard,Yes,No,33,Net Banking,Quarterly
1406,26,Female,Jeans,Footwear,89,Lucknow,L,Red,Summer,4.1,Yes,Express,No,No,1,Net Banking,Weekly
1407,36,Male,Shoes,Footwear,441,Mumbai,M,White,Spring,2.7,Yes,Next Day,Yes,Yes,1,Net Banking,Monthly
1408,63,Female,Watch,Clothing,303,Delhi,M,Black,Summer,1,No,Express,Yes,Yes,40,UPI,Weekly
1409,18,Male,Shoes,Footwear,206,Delhi,L,Black,Autumn,3.7,No,Standard,No,Yes,14,Card,Monthly
1410,32,Male,Watch,Clothing,343,Mumbai,XL,White,Winter,2.4,Yes,Next Day,No,No,45,Cash,Quarterly
1411,21,Female,Watch,Clothing,177,Bangalore,XL,Red,Winter,1.6,No,Standard,Yes,Yes,29,Net Banking,Quarterly
1412,47,Female,Shoes,Accessories,146,Lucknow,L,White,Winter,1.6,Yes,Express,Yes,No,26,Card,Weekly
1413,31,Male,Jeans,Accessories,151,Lucknow,L,Red,Spring,4.1,Yes,Standard,Yes,Yes,20,Net Banking,Weekly
1414,59,Male,Jeans,Footwear,288,Bangalore,L,Black,Autumn,1.7,Yes,Standard,No,No,18,Card,Monthly
1415,48,Male,Jeans,Footwear,304,Mumbai,XL,Red,Autumn,2.9,No,Standard,No,Yes,11,Cash,Quarterly
1416,58,Female,Shoes,Clothing,127,Delhi,S,White,Summer,4.9,Yes,Express,Yes,Yes,35,Net Banking,Weekly
1417,51,Female,Watch,Accessories,130,Lucknow,XL,Black,Winter,4,No,Next Day,Yes,No,30,Card,Monthly
1418,40,Male,Shirt,Footwear,473,Mumbai,L,Black,Winter,3.2,Yes,Next Day,No,No,1,UPI,Weekly
1419,62,Female,Shirt,Accessories,262,Lucknow,L,Blue,Spring,3.1,Yes,Next Day,Yes,Yes,16,Net Banking,Monthly
1420,42,Male,Jeans,Clothing,431,Bangalore,L,Blue,Winter,1.7,No,Standard,Yes,Yes,44,UPI,Monthly
1421,67,Male,Shirt,Clothing,171,Lucknow,XL,Red,Winter,2.8,Yes,Standard,No,No,24,Cash,Weekly
1422,69,Female,Jeans,Accessories,151,Lucknow,L,Black,Autumn,1.6,Yes,Express,Yes,Yes,12,Card,Weekly
1423,48,Female,Bag,Accessories,148,Bangalore,S,White,Summer,1.3,Yes,Next Day,No,No,11,Cash,Weekly
1424,53,Male,Shoes,Accessories,269,Bangalore,XL,Black,Winter,1.4,No,Standard,Yes,No,9,Cash,Monthly
1425,31,Female,Shirt,Clothing,391,Delhi,L,Black,Autumn,3.4,Yes,Next Day,Yes,Yes,43,Cash,Weekly
1426,60,Male,Watch,Clothing,255,Delhi,XL,White,Winter,1.8,Yes,Next Day,No,No,15,Cash,Weekly
1427,52,Female,Watch,Accessories,154,Bangalore,XL,Blue,Autumn,1.6,Yes,Standard,No,No,14,UPI,Quarterly
1428,64,Male,Bag,Footwear,480,Bangalore,XL,Red,Winter,4.5,No,Standard,Yes,Yes,3,Cash,Quarterly
1429,31,Male,Jeans,Accessories,290,Bangalore,S,Blue,Summer,1.5,Yes,Standard,Yes,Yes,44,UPI,Monthly
1430,58,Male,Shoes,Accessories,203,Mumbai,L,Blue,Spring,3.8,Yes,Standard,Yes,No,19,Net Banking,Monthly
1431,42,Female,Bag,Footwear,14,Bangalore,XL,Red,Summer,2.7,Yes,Next Day,Yes,Yes,35,Cash,Weekly
1432,27,Female,Shoes,Footwear,285,Lucknow,XL,White,Winter,3.3,Yes,Next Day,Yes,No,35,UPI,Weekly
1433,26,Male,Bag,Footwear,314,Delhi,L,Black,Autumn,1.1,Yes,Next Day,No,No,17,Net Banking,Weekly
1434,47,Female,Shirt,Accessories,465,Mumbai,XL,White,Autumn,1,No,Standard,Yes,No,24,UPI,Weekly
1435,34,Female,Bag,Footwear,123,Lucknow,XL,Black,Autumn,4.3,Yes,Next Day,Yes,Yes,5,Net Banking,Weekly
1436,23,Male,Bag,Accessories,89,Delhi,S,White,Autumn,2.9,No,Next Day,No,Yes,33,Net Banking,Quarterly
1437,40,Female,Bag,Accessories,499,Mumbai,XL,White,Spring,1.3,Yes,Next Day,No,Yes,33,Cash,Quarterly
1438,51,Female,Bag,Accessories,279,Mumbai,L,White,Summer,2.4,No,Express,Yes,Yes,10,UPI,Quarterly
1439,34,Male,Watch,Footwear,23,Bangalore,L,Red,Spring,3,No,Standard,Yes,No,9,UPI,Weekly
1440,67,Male,Bag,Footwear,61,Mumbai,S,White,Summer,1.5,Yes,Next Day,No,No,19,Net Banking,Monthly
1441,58,Male,Shoes,Clothing,242,Lucknow,XL,White,Autumn,3.2,Yes,Standard,Yes,Yes,34,UPI,Monthly
1442,44,Female,Shoes,Footwear,312,Delhi,M,Red,Winter,3.1,No,Standard,No,No,25,Cash,Weekly
1443,66,Female,Watch,Clothing,129,Mumbai,M,White,Spring,3.4,No,Standard,No,Yes,3,Net Banking,Monthly
1444,40,Male,Jeans,Accessories,189,Bangalore,M,Blue,Autumn,4.2,No,Standard,No,No,28,Card,Monthly
1445,25,Male,Watch,Footwear,370,Delhi,XL,White,Spring,2.7,Yes,Express,No,Yes,35,Card,Weekly
1446,19,Male,Watch,Accessories,484,Lucknow,M,White,Spring,4.6,No,Standard,Yes,Yes,9,Net Banking,Weekly
1447,66,Male,Jeans,Clothing,250,Bangalore,S,Red,Winter,2.9,Yes,Next Day,No,Yes,22,Net Banking,Monthly
1448,67,Male,Jeans,Accessories,213,Lucknow,S,Black,Autumn,2.8,Yes,Next Day,No,Yes,40,UPI,Weekly
1449,56,Male,Bag,Accessories,186,Mumbai,XL,Black,Spring,3.6,No,Standard,Yes,Yes,16,Card,Monthly
1450,23,Female,Shirt,Accessories,76,Mumbai,S,Black,Spring,3.5,Yes,Next Day,No,Yes,4,Cash,Monthly
1451,33,Male,Watch,Clothing,35,Lucknow,XL,Red,Spring,1,Yes,Standard,Yes,Yes,46,Cash,Quarterly
1452,20,Female,Watch,Accessories,418,Delhi,S,Blue,Summer,4.9,Yes,Standard,Yes,No,4,UPI,Quarterly
1453,20,Male,Shoes,Clothing,28,Mumbai,XL,White,Spring,4.8,Yes,Express,No,No,3,Card,Monthly
1454,30,Male,Jeans,Accessories,412,Mumbai,L,Blue,Autumn,2.1,No,Standard,Yes,Yes,12,Cash,Monthly
1455,47,Female,Jeans,Footwear,131,Mumbai,S,Black,Summer,3.2,Yes,Standard,Yes,No,37,UPI,Monthly
1456,21,Female,Shoes,Footwear,350,Mumbai,XL,Red,Autumn,4.1,Yes,Standard,Yes,Yes,32,Cash,Weekly
1457,69,Female,Bag,Accessories,476,Bangalore,M,Black,Spring,4.7,No,Express,No,No,11,Cash,Weekly
1458,41,Female,Shirt,Footwear,376,Delhi,XL,White,Spring,3.3,Yes,Standard,Yes,No,3,UPI,Weekly
1459,31,Male,Shirt,Clothing,367,Lucknow,L,Black,Spring,1.1,Yes,Standard,No,Yes,47,Cash,Weekly
1460,44,Male,Shoes,Footwear,139,Lucknow,M,Blue,Spring,3.7,No,Standard,Yes,No,0,Net Banking,Monthly
1461,59,Female,Shoes,Accessories,303,Delhi,S,White,Spring,1.4,Yes,Next Day,Yes,Yes,46,Cash,Weekly
1462,34,Female,Shoes,Footwear,324,Lucknow,M,Red,Summer,3.7,No,Next Day,Yes,Yes,23,Card,Monthly
1463,20,Female,Shirt,Footwear,218,Mumbai,S,White,Winter,3.3,Yes,Next Day,Yes,No,9,Cash,Quarterly
